record_id,date,city,season,temperature,feels_like_temperature,condition,humidity,pressure,wind_speed,cloud_cover,precipitation_probability,uv_index,visibility_km
293,2024-10-25,Mumbai,Summer,44.4,41.8,Partly Cloudy,55,1014,33,30,16,5,14
294,2024-10-30,Tokyo,Spring,25.9,29.3,Partly Cloudy,94,1012,21,52,11,4,14
295,2024-11-04,New York,Summer,23.2,26.6,Partly Cloudy,93,997,13,33,19,4,16
296,2024-11-09,New York,Fall,16.3,15.7,Partly Cloudy,72,1016,23,37,23,7,21
297,2024-11-14,Sydney,Fall,7.9,4.3,Partly Cloudy,46,992,38,56,27,5,29
298,2024-11-19,Paris,Fall,1.7,0.7,Sunny,88,989,25,3,4,10,21
299,2024-11-24,Tokyo,Spring,28.6,24.2,Sunny,52,1016,42,1,2,11,18
300,2024-11-29,Dubai,Summer,29.4,26.4,Sunny,36,1005,35,11,5,10,13
301,2024-12-04,Sydney,Summer,34.1,31.0,Partly Cloudy,73,1025,38,34,5,7,17
302,2024-12-09,Toronto,Fall,7.5,7.5,Cloudy,82,996,15,69,25,1,7
303,2024-12-14,New York,Summer,30.8,27.4,Cloudy,63,980,37,71,32,2,10
304,2024-12-19,Sydney,Winter,17.1,14.9,Partly Cloudy,75,1004,31,20,17,4,10
305,2024-12-24,Tokyo,Winter,1.4,1.4,Cloudy,45,1013,5,60,32,2,11
306,2024-12-29,New York,Winter,-5.7,-8.3,Partly Cloudy,48,1018,33,34,24,5,20
307,2025-01-03,Mumbai,Summer,42.9,42.9,Partly Cloudy,31,989,7,47,8,7,22
308,2025-01-08,Sydney,Spring,18.5,16.7,Sunny,39,999,29,14,4,11,27
309,2025-01-13,Berlin,Spring,25.0,25.2,Partly Cloudy,79,986,26,70,17,5,29
310,2025-01-18,New York,Spring,6.2,6.2,Sunny,41,995,6,14,8,9,19
311,2025-01-23,Tokyo,Spring,23.1,21.9,Sunny,51,1016,26,5,0,7,22
312,2025-01-28,London,Winter,1.0,0.2,Cloudy,61,1008,24,80,54,2,13
313,2025-02-02,Dubai,Winter,13.1,8.1,Cloudy,30,991,45,67,37,4,6
314,2025-02-07,Singapore,Fall,21.7,19.6,Partly Cloudy,83,996,40,21,29,4,12
315,2025-02-12,Paris,Summer,28.8,31.4,Partly Cloudy,87,1027,14,31,19,4,26
316,2025-02-17,Singapore,Summer,40.2,39.4,Partly Cloudy,47,999,24,21,27,7,28
317,2025-02-22,Tokyo,Spring,11.0,10.8,Partly Cloudy,35,1005,21,26,5,5,21
318,2025-02-27,Toronto,Winter,11.1,11.1,Sunny,74,1027,17,14,8,10,25
319,2025-03-04,Toronto,Spring,15.4,15.4,Partly Cloudy,52,998,11,43,10,6,29
320,2025-03-09,London,Fall,12.7,12.3,Partly Cloudy,52,1026,22,85,22,7,29
321,2025-03-14,Paris,Summer,28.8,24.0,Cloudy,55,991,44,91,20,1,10
322,2025-03-19,Berlin,Summer,32.7,29.1,Sunny,36,1000,38,8,5,9,19
323,2025-03-24,London,Spring,22.0,21.6,Partly Cloudy,73,1021,24,33,11,6,24
324,2025-03-29,Singapore,Fall,17.9,17.9,Cloudy,56,1013,9,99,29,2,12
325,2025-04-03,London,Summer,19.6,17.8,Partly Cloudy,55,986,29,72,10,7,28
326,2025-04-08,Singapore,Fall,25.8,25.8,Sunny,65,1024,9,14,6,10,14
327,2025-04-13,New York,Fall,17.1,14.5,Partly Cloudy,84,1014,33,61,10,4,21
328,2025-04-18,Toronto,Spring,18.8,13.8,Partly Cloudy,93,994,45,44,12,5,19
329,2025-04-23,New York,Winter,-3.6,-3.6,Rainy,86,980,12,83,93,0,7
330,2025-04-28,Dubai,Spring,29.3,30.7,Rainy,90,1005,28,71,68,0,7
331,2025-05-03,Paris,Winter,-2.4,-5.8,Cloudy,31,1014,37,57,44,3,10
332,2025-05-08,Berlin,Fall,12.6,8.6,Rainy,84,1004,40,91,86,1,5
333,2025-05-13,Singapore,Winter,22.9,18.1,Sunny,67,1021,44,18,8,10,22
334,2025-05-18,Berlin,Fall,15.3,15.3,Sunny,58,994,8,15,6,8,26
335,2025-05-23,Singapore,Summer,31.8,31.8,Partly Cloudy,55,1001,12,74,13,4,10
336,2025-05-28,Tokyo,Summer,28.4,25.2,Sunny,64,985,36,7,0,9,19
337,2025-06-02,London,Summer,17.8,17.8,Partly Cloudy,58,994,13,32,7,5,14
338,2025-06-07,Dubai,Spring,40.5,37.3,Cloudy,63,1003,36,73,35,3,14
339,2025-06-12,Toronto,Spring,12.4,12.4,Sunny,70,1000,8,17,1,9,15
340,2025-06-17,Singapore,Fall,23.3,23.3,Partly Cloudy,70,986,7,34,15,4,24
341,2025-06-22,Berlin,Summer,26.6,23.0,Partly Cloudy,52,1008,38,42,20,5,18
342,2025-06-27,Dubai,Spring,35.0,31.2,Partly Cloudy,32,1011,39,49,19,5,17
343,2025-07-02,Mumbai,Summer,40.6,43.2,Sunny,87,1011,2,2,0,8,15
344,2025-07-07,Mumbai,Spring,27.7,22.5,Cloudy,61,984,46,90,40,3,10
345,2025-07-12,New York,Winter,6.8,3.0,Cloudy,60,983,39,58,36,4,5
346,2025-07-17,Toronto,Winter,-1.7,-4.1,Partly Cloudy,72,1001,32,27,7,5,21
347,2025-07-22,Tokyo,Summer,28.2,26.0,Partly Cloudy,36,997,31,45,26,4,16
348,2025-07-27,Berlin,Fall,5.4,5.4,Partly Cloudy,30,1014,6,63,26,6,14
349,2025-08-01,London,Spring,8.7,8.7,Partly Cloudy,90,996,18,69,23,7,25
350,2025-08-06,London,Spring,16.3,13.7,Partly Cloudy,43,1029,33,46,24,5,15
351,2025-08-11,Berlin,Winter,-1.0,-1.0,Sunny,81,1029,13,13,6,9,17
352,2025-08-16,Paris,Winter,8.8,3.0,Sunny,35,1003,49,6,5,10,12
353,2025-08-21,Tokyo,Fall,1.8,-3.4,Cloudy,39,981,46,73,48,3,12
354,2025-08-26,Dubai,Fall,37.3,32.3,Partly Cloudy,59,992,45,78,15,7,16
355,2025-08-31,Singapore,Fall,14.1,14.1,Partly Cloudy,50,994,18,30,22,7,26
356,2025-09-05,Paris,Summer,42.7,44.6,Cloudy,89,984,25,92,35,3,7
357,2025-09-10,Singapore,Winter,11.7,11.7,Rainy,92,982,16,80,65,0,3
358,2025-09-15,Singapore,Summer,50.0,48.8,Cloudy,71,1016,27,50,21,2,8
359,2025-09-20,Paris,Winter,1.4,1.4,Partly Cloudy,80,1016,18,28,27,7,23
360,2025-09-25,New York,Winter,8.7,7.5,Sunny,93,1016,26,14,9,9,15
361,2025-09-30,Mumbai,Spring,27.1,24.0,Rainy,85,982,47,89,69,1,7
362,2025-10-05,Singapore,Winter,16.2,16.2,Partly Cloudy,70,1014,18,75,8,7,14
363,2025-10-10,Paris,Winter,6.3,3.9,Partly Cloudy,61,1002,32,24,21,6,28
364,2025-10-15,Paris,Summer,17.0,17.0,Cloudy,44,1007,6,60,29,4,9
365,2025-10-20,Sydney,Winter,24.0,25.5,Partly Cloudy,91,1009,28,40,13,6,16
366,2025-10-25,New York,Summer,31.1,26.7,Cloudy,56,997,42,68,43,4,13
367,2025-10-30,Toronto,Fall,9.6,9.6,Sunny,57,1015,4,3,4,10,21
368,2025-11-04,Sydney,Winter,21.3,23.0,Cloudy,93,1012,29,56,54,3,13
369,2025-11-09,Sydney,Winter,22.8,19.9,Partly Cloudy,88,1005,48,30,8,4,24
370,2025-11-14,Berlin,Summer,31.6,29.8,Sunny,87,1027,42,2,2,9,24
371,2025-11-19,Mumbai,Fall,14.1,14.1,Partly Cloudy,31,1019,7,66,14,5,25
372,2025-11-24,Paris,Spring,12.9,8.7,Cloudy,65,996,41,89,32,1,11
373,2025-11-29,Mumbai,Fall,8.9,8.9,Partly Cloudy,42,1019,11,49,9,4,29
374,2025-12-04,Tokyo,Summer,32.1,27.9,Sunny,44,986,41,16,7,9,24
375,2025-12-09,Berlin,Fall,15.9,15.9,Partly Cloudy,89,987,12,59,5,4,14
376,2025-12-14,Toronto,Summer,25.6,24.6,Cloudy,51,1010,25,73,30,1,8
377,2025-12-19,Mumbai,Summer,41.6,44.9,Cloudy,92,991,17,65,45,4,7
378,2025-12-24,London,Spring,20.4,16.2,Cloudy,54,1027,41,87,22,4,5
379,2025-12-29,Singapore,Winter,29.9,25.3,Cloudy,77,1010,48,74,32,1,9
380,2026-01-03,Tokyo,Summer,22.4,22.7,Partly Cloudy,72,1023,19,23,20,7,21
381,2026-01-08,New York,Summer,37.3,37.3,Cloudy,67,998,15,98,42,1,6
382,2026-01-13,Toronto,Spring,11.1,7.9,Cloudy,70,989,36,86,42,4,10
383,2026-01-18,Tokyo,Summer,41.5,42.1,Partly Cloudy,74,1018,2,31,23,4,14
384,2026-01-23,Singapore,Winter,24.1,22.9,Cloudy,69,991,26,86,49,1,6
385,2026-01-28,Berlin,Spring,12.5,12.5,Cloudy,46,999,14,97,25,2,12
386,2026-02-02,Singapore,Winter,12.1,9.5,Sunny,86,1016,33,18,6,11,14
387,2026-02-07,Sydney,Winter,3.8,-1.0,Cloudy,31,1027,44,65,26,2,6
388,2026-02-12,Singapore,Spring,25.1,28.0,Cloudy,91,1020,21,59,49,3,5
389,2026-02-17,Sydney,Summer,40.5,36.7,Partly Cloudy,38,986,39,65,9,4,11
390,2026-02-22,Berlin,Winter,-10.7,-11.1,Sunny,46,993,22,14,5,11,26
391,2026-02-27,Dubai,Winter,29.3,25.0,Cloudy,79,990,48,84,54,2,14
392,2026-03-04,Sydney,Winter,4.6,4.6,Partly Cloudy,69,986,3,34,16,4,12
393,2026-03-09,New York,Winter,11.7,7.7,Partly Cloudy,87,1008,40,68,8,7,23
394,2026-03-14,Singapore,Spring,24.6,24.2,Partly Cloudy,50,989,22,26,26,5,28
395,2026-03-19,Singapore,Spring,28.1,22.9,Cloudy,47,1008,46,87,54,2,14
396,2026-03-24,New York,Fall,20.1,22.2,Sunny,84,988,8,6,6,7,10
397,2026-03-29,London,Fall,17.8,17.2,Sunny,58,1015,23,5,2,9,16
398,2026-04-03,Paris,Winter,5.3,5.3,Partly Cloudy,53,1027,20,32,19,6,16
399,2026-04-08,Dubai,Summer,45.8,41.8,Partly Cloudy,46,989,40,57,13,6,22
400,2026-04-13,Toronto,Winter,11.1,6.1,Partly Cloudy,47,998,45,48,24,5,18
401,2026-04-18,Sydney,Summer,24.5,24.6,Sunny,71,1010,15,16,1,8,14
402,2026-04-23,New York,Winter,11.2,10.4,Partly Cloudy,74,996,24,41,10,7,13
403,2026-04-28,Berlin,Fall,15.4,14.4,Cloudy,46,988,25,93,33,1,9
404,2026-05-03,Sydney,Fall,17.2,11.6,Cloudy,43,1024,48,71,48,4,12
405,2026-05-08,Paris,Summer,29.8,26.2,Partly Cloudy,78,1012,44,39,14,5,29
406,2026-05-13,Berlin,Winter,5.8,5.8,Partly Cloudy,58,1013,8,45,22,6,21
407,2026-05-18,Tokyo,Summer,28.5,28.5,Cloudy,33,1024,14,70,23,1,12
408,2026-05-23,Singapore,Fall,20.5,16.9,Partly Cloudy,49,1003,38,69,9,6,22
409,2026-05-28,Tokyo,Winter,13.6,11.2,Partly Cloudy,76,988,32,67,29,4,13
410,2026-06-02,Sydney,Winter,11.2,11.2,Sunny,38,986,0,0,6,7,29
411,2026-06-07,Paris,Summer,28.5,28.5,Cloudy,56,995,4,78,57,3,12
412,2026-06-12,Dubai,Spring,18.6,18.6,Cloudy,44,998,8,94,44,4,6
413,2026-06-17,Sydney,Summer,31.2,26.6,Cloudy,48,1018,43,88,48,2,8
414,2026-06-22,New York,Fall,16.9,16.9,Rainy,81,985,5,96,93,2,2
415,2026-06-27,Mumbai,Fall,20.4,19.0,Cloudy,55,1029,27,51,35,1,5
416,2026-07-02,Sydney,Fall,17.2,12.4,Partly Cloudy,55,990,44,34,9,7,20
417,2026-07-07,Singapore,Fall,26.9,25.9,Cloudy,55,991,25,68,49,3,12
418,2026-07-12,Singapore,Fall,24.1,23.5,Sunny,75,1021,27,4,6,8,29
419,2026-07-17,Sydney,Spring,21.4,18.8,Cloudy,78,992,39,99,55,1,10
420,2026-07-22,Berlin,Winter,-0.4,-0.4,Sunny,82,991,14,16,0,10,14
421,2026-07-27,Mumbai,Summer,33.0,33.0,Partly Cloudy,32,1000,5,52,12,5,22
422,2026-08-01,New York,Summer,29.7,28.6,Cloudy,71,989,26,51,34,3,14
423,2026-08-06,Sydney,Fall,14.0,10.6,Sunny,48,999,37,13,1,11,15
424,2026-08-11,Berlin,Summer,24.3,24.3,Partly Cloudy,46,1029,3,28,23,6,13
425,2026-08-16,Singapore,Fall,23.2,23.2,Sunny,62,1015,10,7,9,7,13
426,2026-08-21,Singapore,Spring,30.2,31.4,Cloudy,78,1007,20,97,46,2,11
427,2026-08-26,Paris,Spring,21.8,22.2,Sunny,85,1003,29,0,3,8,25
428,2026-08-31,Sydney,Winter,13.8,13.8,Partly Cloudy,92,984,17,28,29,5,10
429,2026-09-05,Mumbai,Spring,28.1,25.3,Partly Cloudy,32,1016,34,35,13,7,18
430,2026-09-10,London,Spring,19.9,19.9,Partly Cloudy,78,991,2,50,12,7,28
431,2026-09-15,Mumbai,Winter,16.1,16.1,Partly Cloudy,84,1014,11,36,6,7,29
432,2026-09-20,Singapore,Summer,38.8,37.6,Cloudy,55,1019,26,92,40,3,13
433,2026-09-25,Singapore,Fall,26.5,26.4,Partly Cloudy,81,981,29,68,28,7,29
434,2026-09-30,Tokyo,Fall,5.5,5.5,Cloudy,36,1029,20,52,26,1,10
435,2026-10-05,Singapore,Summer,50.0,47.4,Cloudy,75,1020,37,95,23,2,5
436,2026-10-10,New York,Winter,3.6,3.6,Cloudy,75,1024,20,51,27,3,14
437,2026-10-15,Toronto,Summer,27.8,24.4,Cloudy,45,1018,37,87,32,3,5
438,2026-10-20,Sydney,Spring,18.1,14.3,Cloudy,53,1021,39,82,40,4,9
439,2026-10-25,Mumbai,Winter,7.1,7.1,Sunny,90,988,14,11,2,7,18
440,2026-10-30,Toronto,Winter,-0.7,-0.7,Cloudy,83,1001,17,51,24,2,5
441,2026-11-04,Berlin,Winter,7.7,6.1,Sunny,91,1026,28,0,3,9,28
442,2026-11-09,London,Fall,8.6,3.2,Sunny,30,984,47,6,7,8,25
443,2026-11-14,New York,Summer,41.2,39.0,Sunny,78,991,37,16,1,11,12
444,2026-11-19,Mumbai,Winter,14.6,14.6,Cloudy,54,980,20,97,43,2,8
445,2026-11-24,Toronto,Winter,7.3,7.3,Partly Cloudy,39,1023,16,42,14,7,21
446,2026-11-29,London,Winter,4.4,0.4,Cloudy,45,1001,40,70,35,2,11
447,2026-12-04,Tokyo,Summer,37.1,39.6,Sunny,87,1017,17,16,3,10,24
448,2026-12-09,New York,Fall,14.4,11.2,Partly Cloudy,58,998,36,58,18,7,24
449,2026-12-14,New York,Spring,15.5,12.1,Sunny,35,995,37,2,2,7,14
450,2026-12-19,Tokyo,Fall,12.7,12.7,Partly Cloudy,45,1010,11,28,14,4,11
451,2026-12-24,Sydney,Winter,15.2,15.2,Partly Cloudy,49,982,10,21,17,7,21
452,2026-12-29,Tokyo,Fall,15.3,9.9,Partly Cloudy,72,1002,47,37,9,4,28
453,2027-01-03,New York,Fall,14.1,8.5,Partly Cloudy,55,1021,48,53,26,6,14
454,2027-01-08,New York,Spring,28.4,28.4,Cloudy,62,997,19,92,30,1,11
455,2027-01-13,Toronto,Summer,19.3,19.3,Partly Cloudy,55,1005,8,49,23,4,12
456,2027-01-18,Singapore,Summer,34.8,35.4,Partly Cloudy,74,992,0,68,22,6,15
457,2027-01-23,London,Fall,6.2,6.2,Partly Cloudy,92,997,2,29,21,4,22
458,2027-01-28,Tokyo,Fall,15.1,15.1,Partly Cloudy,81,982,20,22,15,7,29
459,2027-02-02,London,Summer,21.6,21.2,Cloudy,55,1002,22,84,34,4,8
460,2027-02-07,Tokyo,Summer,16.8,16.8,Cloudy,31,982,8,89,27,3,8
461,2027-02-12,Berlin,Spring,21.8,21.8,Partly Cloudy,43,1004,18,46,16,7,16
462,2027-02-17,New York,Winter,-2.5,-7.3,Partly Cloudy,59,1006,44,20,21,7,27
463,2027-02-22,Singapore,Fall,34.8,31.0,Sunny,78,1023,45,19,9,10,16
464,2027-02-27,Toronto,Summer,17.8,17.8,Partly Cloudy,41,1006,18,22,28,7,21
465,2027-03-04,Singapore,Fall,19.2,18.8,Cloudy,73,1018,22,67,24,1,12
466,2027-03-09,Singapore,Fall,19.3,18.1,Partly Cloudy,62,1004,26,20,8,6,21
467,2027-03-14,Singapore,Summer,38.7,37.5,Partly Cloudy,42,1003,26,20,28,5,24
468,2027-03-19,London,Spring,23.0,19.4,Sunny,55,987,38,0,7,11,17
469,2027-03-24,Tokyo,Fall,16.3,13.3,Sunny,50,988,35,14,7,7,20
470,2027-03-29,Dubai,Spring,27.3,27.3,Sunny,57,1025,11,16,2,10,27
471,2027-04-03,Berlin,Summer,28.8,28.6,Cloudy,77,1016,26,50,52,2,14
472,2027-04-08,Mumbai,Winter,22.5,17.5,Partly Cloudy,69,1009,45,62,8,7,17
473,2027-04-13,Singapore,Winter,22.7,20.1,Sunny,52,998,33,13,4,9,15
474,2027-04-18,Sydney,Fall,13.8,11.4,Partly Cloudy,77,995,32,58,10,7,12
475,2027-04-23,London,Summer,23.6,22.2,Partly Cloudy,31,1003,27,82,9,4,29
476,2027-04-28,Toronto,Spring,2.7,0.7,Partly Cloudy,49,1023,30,49,9,5,21
477,2027-05-03,Mumbai,Fall,24.0,24.5,Partly Cloudy,88,1000,31,33,25,7,26
478,2027-05-08,Dubai,Summer,50.0,45.0,Sunny,75,1015,49,5,8,10,12
479,2027-05-13,Sydney,Summer,38.5,38.5,Partly Cloudy,32,1019,19,48,14,7,29
480,2027-05-18,Dubai,Spring,29.8,28.1,Sunny,84,1018,39,5,9,9,27
481,2027-05-23,Mumbai,Fall,28.6,25.8,Partly Cloudy,41,1026,34,68,23,5,21
482,2027-05-28,Singapore,Summer,32.2,30.2,Sunny,69,985,30,6,1,8,25
483,2027-06-02,Sydney,Summer,29.7,27.7,Cloudy,45,984,30,96,53,2,10
484,2027-06-07,Dubai,Summer,50.0,46.6,Cloudy,63,993,37,76,34,4,14
485,2027-06-12,Toronto,Spring,17.1,16.9,Cloudy,73,1024,21,50,43,4,7
486,2027-06-17,Tokyo,Fall,14.4,9.6,Sunny,35,1021,44,0,4,11,18
487,2027-06-22,New York,Fall,23.5,23.0,Sunny,93,1029,40,12,4,11,23
488,2027-06-27,Tokyo,Fall,13.1,13.1,Partly Cloudy,51,983,8,42,26,4,29
489,2027-07-02,Mumbai,Fall,17.7,17.7,Partly Cloudy,47,987,8,26,13,6,23
490,2027-07-07,London,Winter,1.4,1.4,Partly Cloudy,41,1003,14,70,27,5,13
491,2027-07-12,New York,Winter,-3.5,-3.5,Sunny,81,990,12,2,4,11,24
492,2027-07-17,Berlin,Fall,8.2,8.0,Cloudy,80,996,21,57,24,3,8
493,2027-07-22,Toronto,Spring,15.4,15.4,Cloudy,77,1029,15,88,53,4,6
494,2027-07-27,Berlin,Winter,6.3,4.1,Cloudy,48,1000,31,96,26,2,14
495,2027-08-01,Sydney,Summer,37.1,37.1,Sunny,35,1005,1,16,9,11,27
496,2027-08-06,New York,Winter,10.6,9.6,Partly Cloudy,56,1022,25,44,5,7,11
497,2027-08-11,Berlin,Summer,34.3,36.1,Rainy,82,1027,13,77,93,1,3
498,2027-08-16,Berlin,Fall,12.7,9.3,Cloudy,77,1023,37,57,45,2,12
499,2027-08-21,Dubai,Winter,7.7,5.1,Cloudy,36,1024,33,55,51,4,14
500,2027-08-26,Tokyo,Spring,22.7,25.4,Cloudy,88,1006,7,53,31,1,8
501,2027-08-31,Dubai,Winter,16.1,13.1,Cloudy,40,995,35,86,25,1,8
502,2027-09-05,New York,Winter,7.9,7.9,Cloudy,44,1005,20,87,39,4,14
503,2027-09-10,New York,Winter,12.2,7.2,Partly Cloudy,93,1012,45,28,23,7,19
504,2027-09-15,Mumbai,Fall,23.8,19.4,Cloudy,32,1010,42,53,35,4,7
505,2027-09-20,Dubai,Spring,37.2,35.8,Partly Cloudy,52,1027,27,26,8,6,13
506,2027-09-25,Paris,Winter,14.8,9.8,Partly Cloudy,82,1026,45,44,22,5,19
507,2027-09-30,Tokyo,Spring,30.4,25.8,Cloudy,66,985,43,86,24,1,11
508,2027-10-05,New York,Fall,15.4,10.0,Partly Cloudy,38,1023,47,30,29,4,21
509,2027-10-10,Mumbai,Summer,42.5,42.5,Partly Cloudy,44,987,5,35,26,7,16
510,2027-10-15,Dubai,Winter,12.1,12.1,Partly Cloudy,32,986,19,80,22,5,22
511,2027-10-20,Tokyo,Spring,22.0,20.0,Partly Cloudy,46,1013,30,60,10,7,17
512,2027-10-25,Dubai,Spring,36.1,33.7,Partly Cloudy,55,1023,32,36,29,5,22
513,2027-10-30,Berlin,Fall,7.2,2.6,Cloudy,50,993,43,66,33,4,5
514,2027-11-04,Mumbai,Winter,2.7,2.7,Partly Cloudy,50,995,6,35,24,7,25
515,2027-11-09,Tokyo,Summer,17.7,17.7,Sunny,40,1022,7,4,0,8,28
516,2027-11-14,Singapore,Spring,21.7,21.7,Partly Cloudy,67,988,8,45,22,4,28
517,2027-11-19,Sydney,Winter,1.9,1.9,Cloudy,64,989,1,78,29,1,9
518,2027-11-24,Sydney,Summer,31.0,31.0,Partly Cloudy,43,996,16,51,27,6,22
519,2027-11-29,Tokyo,Spring,23.8,19.0,Partly Cloudy,43,991,44,48,28,5,16
520,2027-12-04,Dubai,Spring,32.1,28.9,Sunny,39,985,36,5,2,11,24
521,2027-12-09,Mumbai,Summer,40.5,36.3,Sunny,41,998,41,9,8,7,15
522,2027-12-14,Sydney,Summer,29.5,24.9,Cloudy,67,1022,43,95,37,2,8
523,2027-12-19,Mumbai,Fall,25.1,25.1,Partly Cloudy,63,1020,16,22,8,4,29
524,2027-12-24,Sydney,Winter,9.6,6.2,Sunny,70,1008,37,16,3,7,20
525,2027-12-29,Berlin,Winter,-9.7,-12.5,Partly Cloudy,39,985,34,83,19,7,28
526,2028-01-03,Dubai,Fall,32.8,27.6,Partly Cloudy,46,1004,46,43,10,5,11
527,2028-01-08,Berlin,Spring,12.2,8.6,Partly Cloudy,46,1003,38,40,10,5,26
528,2028-01-13,Sydney,Summer,41.4,42.8,Sunny,91,1004,29,14,2,11,24
529,2028-01-18,Singapore,Summer,27.2,27.2,Partly Cloudy,30,995,5,43,13,5,29
530,2028-01-23,Singapore,Summer,38.2,38.2,Cloudy,41,995,3,57,24,3,6
531,2028-01-28,Berlin,Spring,13.3,10.1,Cloudy,33,985,36,85,33,3,7
532,2028-02-02,Singapore,Summer,40.0,37.4,Partly Cloudy,71,1016,34,49,6,5,26
533,2028-02-07,Sydney,Summer,26.1,26.1,Cloudy,42,1000,8,51,59,3,10
534,2028-02-12,Tokyo,Fall,7.2,7.2,Cloudy,33,983,5,69,32,1,8
535,2028-02-17,Berlin,Spring,20.2,20.2,Partly Cloudy,48,1013,12,67,23,4,17
536,2028-02-22,London,Winter,4.4,4.2,Cloudy,31,1007,21,62,24,2,8
537,2028-02-27,Dubai,Fall,31.9,30.5,Cloudy,41,1017,27,57,55,1,10
538,2028-03-03,Singapore,Fall,29.9,28.1,Partly Cloudy,35,1020,29,22,8,4,12
539,2028-03-08,Singapore,Winter,16.2,13.2,Partly Cloudy,37,1007,35,43,22,6,17
540,2028-03-13,New York,Fall,17.6,17.6,Cloudy,80,996,1,82,38,1,7
541,2028-03-18,Paris,Spring,19.5,16.5,Cloudy,40,993,35,94,39,1,11
542,2028-03-23,Berlin,Summer,29.6,32.9,Partly Cloudy,92,986,7,43,26,6,16
543,2028-03-28,Toronto,Spring,18.0,13.2,Cloudy,86,1001,44,51,50,4,7
544,2028-04-02,Singapore,Winter,14.6,10.4,Cloudy,41,980,41,66,23,2,7
545,2028-04-07,Dubai,Winter,20.2,14.4,Partly Cloudy,31,1008,49,27,7,5,19
546,2028-04-12,London,Fall,9.0,9.0,Partly Cloudy,37,1010,8,66,9,7,25
547,2028-04-17,Singapore,Spring,24.3,24.3,Cloudy,40,1009,0,77,44,3,12
548,2028-04-22,London,Spring,23.4,25.2,Sunny,82,994,12,17,0,11,20
549,2028-04-27,Sydney,Winter,-1.1,-6.9,Partly Cloudy,39,997,49,26,9,4,28
550,2028-05-02,Sydney,Spring,24.1,24.1,Partly Cloudy,37,1014,14,50,8,5,11
551,2028-05-07,Paris,Winter,18.3,16.1,Cloudy,65,1029,31,59,58,2,9
552,2028-05-12,Tokyo,Spring,13.2,10.6,Cloudy,43,1009,33,73,26,3,11
553,2028-05-17,Toronto,Spring,17.3,12.9,Partly Cloudy,83,1013,42,48,11,4,17
554,2028-05-22,New York,Spring,17.7,15.7,Sunny,50,1021,30,14,0,9,26
555,2028-05-27,Paris,Winter,3.5,3.5,Cloudy,79,990,13,82,44,4,6
556,2028-06-01,Mumbai,Fall,25.8,20.6,Partly Cloudy,68,1006,46,72,19,5,16
557,2028-06-06,New York,Spring,6.5,6.5,Cloudy,49,1003,13,67,26,2,13
558,2028-06-11,Berlin,Winter,-4.5,-9.9,Sunny,36,1014,47,14,3,9,28
559,2028-06-16,Dubai,Winter,21.4,19.8,Cloudy,38,1018,28,50,23,1,12
560,2028-06-21,Mumbai,Spring,26.1,20.9,Partly Cloudy,30,987,46,47,6,4,28
561,2028-06-26,Mumbai,Spring,32.6,32.6,Cloudy,55,997,18,71,38,4,8
562,2028-07-01,Paris,Fall,7.8,6.6,Sunny,67,992,26,0,0,10,27
563,2028-07-06,Tokyo,Winter,10.5,10.5,Sunny,67,1024,8,6,4,9,24
564,2028-07-11,Paris,Winter,16.2,13.0,Partly Cloudy,90,1003,36,52,10,5,13
565,2028-07-16,Berlin,Summer,23.9,21.2,Partly Cloudy,73,1002,36,30,9,6,22
566,2028-07-21,Singapore,Winter,24.4,20.4,Sunny,73,991,42,17,4,9,14
567,2028-07-26,Singapore,Fall,33.9,35.6,Sunny,91,1028,27,11,9,7,21
568,2028-07-31,Tokyo,Summer,29.0,28.4,Partly Cloudy,35,1009,23,47,17,7,26
569,2028-08-05,Berlin,Summer,25.2,23.8,Partly Cloudy,46,1010,27,29,18,5,19
570,2028-08-10,Tokyo,Summer,26.7,25.2,Cloudy,80,1007,35,96,33,4,14
571,2028-08-15,London,Spring,3.6,3.6,Sunny,67,1001,17,6,9,10,21
572,2028-08-20,Singapore,Spring,32.3,31.5,Cloudy,53,1023,24,91,51,4,10
573,2028-08-25,Mumbai,Winter,14.0,11.2,Sunny,80,1007,34,2,0,8,29
574,2028-08-30,Toronto,Summer,21.2,21.2,Cloudy,39,992,3,62,43,1,8
575,2028-09-04,Dubai,Fall,22.9,22.9,Sunny,50,1004,13,5,6,8,21
576,2028-09-09,Berlin,Spring,11.9,8.3,Rainy,86,1023,38,94,90,1,6
577,2028-09-14,New York,Fall,10.3,9.3,Sunny,68,1025,25,14,0,7,26
578,2028-09-19,Tokyo,Fall,14.0,14.0,Cloudy,62,986,7,70,49,2,8
579,2028-09-24,Dubai,Spring,29.7,31.8,Partly Cloudy,88,1024,23,42,29,5,19
580,2028-09-29,New York,Spring,6.2,6.2,Cloudy,47,985,15,93,47,3,7
581,2028-10-04,Dubai,Spring,28.2,30.4,Rainy,85,1003,19,90,95,1,6
582,2028-10-09,Toronto,Spring,21.6,24.0,Rainy,86,998,14,80,66,2,3
583,2028-10-14,New York,Summer,35.8,36.8,Sunny,77,998,6,17,2,9,14
584,2028-10-19,Paris,Summer,21.0,21.2,Partly Cloudy,71,1015,16,21,28,6,17
585,2028-10-24,Sydney,Summer,28.2,28.0,Cloudy,56,988,21,60,39,4,5
586,2028-10-29,Paris,Summer,32.4,33.8,Cloudy,81,1027,21,60,33,1,7
